bedrooms,bathrooms,floors,condition,sqft_lot,yr_built,price,Column
2,1,1,3,4000,1940,874950,
3,2,1,5,4280,1917,875000,
4,2,2,3,32647,1996,628990,
2,3,1,4,5000,1944,535000,
4,2,1,3,9300,1979,770126,
4,2,1,5,8995,1968,710000,
3,1,1,3,4800,1925,465000,
3,1,1,4,11520,1952,359000,
2,1,1,3,5040,1949,151000,
3,2,2,3,9600,1994,820000,
3,1,1,4,6497,1970,160000,
4,1,1,4,5000,1945,535000,
3,2,1,3,9010,1975,365000,
4,2,2,3,5600,2005,708000,
3,1,1,4,7280,1967,215000,
4,2,2,5,22215,1958,390000,
3,2,1,4,5401,1937,570000,
3,1,1,3,13430,1977,383000,
4,3,2,3,5706,2005,370000,
4,2,2,3,12522,2000,454000,
4,1,1,3,10854,1977,371000,
3,1,1,3,10350,1959,530000,
4,2,1,4,9714,1983,608000,
3,1,1,5,7200,1954,450000,
4,2,2,3,14421,1994,780000,
4,2,2,2,52272,1978,290000,
3,1,1,4,14182,1978,225000,
4,2,2,4,38032,1991,805000,
3,2,2,3,15669,1991,660000,
3,1,1,5,13927,1962,299000,
2,2,3,3,1312,2007,530000,
3,2,1,5,4400,1970,680000,
4,1,1,5,12000,1944,199900,
3,1,1,3,6300,1963,224000,
3,1,1,4,8885,1980,244000,
4,1,1,5,3880,1918,485000,
4,2,2,3,7589,1994,330000,
4,2,1,3,1724,1915,509000,
4,2,2,3,7203,1989,440000,
3,2,1,3,8587,1998,244000,
4,1,1,4,4800,1930,399700,
4,2,1,4,2617,1910,519000,
4,1,1,3,9200,1959,211000,
3,2,1,4,7800,1941,950000,
3,2,2,3,2839,1999,410000,
4,2,2,3,5000,1949,750000,
3,1,1,4,2550,1978,133400,
3,2,1,3,6550,1900,240000,
3,2,2,3,2300,2005,539000,
4,3,2,3,292723,1998,688000,
3,1,1,3,5112,1950,465000,
3,1,1,4,12420,1952,936000,
4,2,2,3,9606,2003,620000,
3,1,1,5,9750,1962,429950,
3,2,2,3,4170,2004,296475,
4,2,1,3,9450,1962,330000,
3,2,1,3,11200,1979,445000,
4,3,2,3,4000,2014,846000,
4,1,1,4,5850,1960,725000,
4,2,2,3,7349,1989,369000,
3,1,1,3,16200,1958,625000,
3,2,2,3,4080,2003,535000,
4,1,1,5,6717,1911,229950,
3,1,1,4,6960,1974,229999,
5,3,2,3,4120,1911,850000,
4,4,2,3,35889,2001,589900,
2,1,1,4,4322,1914,513000,
3,1,1,4,8321,1941,401000,
3,2,2,3,2500,2006,260000,
4,2,1,4,26650,1950,525000,
3,3,1,4,11658,1977,470000,
4,1,1,3,8063,1962,205000,
3,2,1,4,7495,1979,620000,
3,1,1,3,5000,1979,229000,
2,2,1,3,6634,1940,445000,
2,1,1,3,7200,1967,215000,
2,2,2,3,4871,2005,504975,
4,2,2,3,10072,1980,495000,
3,1,1,4,8342,1976,205000,
1,1,1,3,6871,1937,152275,
4,2,1,3,8338,1968,586000,
2,2,1,3,7625,2002,779950,
4,1,2,4,11315,1983,557000,
4,2,1,4,7200,1958,610000,
3,1,1,5,7683,1953,405000,
4,2,2,3,7490,1980,320000,
3,1,1,3,3863,1970,356000,
5,3,1,4,4120,1913,794500,
3,1,1,3,9620,1988,349000,
4,2,2,3,88426,1991,549000,
3,1,1,4,10761,1962,193000,
3,1,2,3,7227,1977,700000,
3,2,2,3,6182,1998,523000,
5,3,1,4,20790,1965,565000,
4,2,2,3,5027,2000,500000,
6,3,2,3,68825,1995,710000,
4,2,1,3,9001,2008,333000,
3,1,1,3,6874,1943,580000,
4,1,1,3,8400,1956,289950,
2,1,1,3,4618,1925,375000,
2,3,1,5,10800,1984,505000,
3,1,1,3,6720,1939,324950,
4,2,2,3,10275,1965,490000,
4,2,2,5,6000,1911,630000,
3,2,2,4,22649,1993,595000,
4,2,1,3,6000,1956,872500,
2,1,1,4,5250,1951,490000,
2,1,1,3,8102,1956,310000,
3,1,1,2,92721,1946,450000,
3,1,2,3,12000,1974,539000,
3,2,2,3,38322,1989,888550,
3,2,1,3,8720,1981,269950,
1,1,1,1,20875,1963,142000,
3,1,1,3,9761,1967,300000,
2,3,1,3,24004,1952,780000,
3,2,2,3,20369,1992,545000,
3,2,2,3,9804,1994,278000,
3,2,2,3,2845,1986,342000,
4,1,1,4,9861,1967,190000,
2,1,3,3,948,1999,387000,
3,2,2,3,7480,1978,279950,
6,4,2,3,40164,1953,550000,
3,2,2,3,251341,2003,439000,
3,2,1,4,23507,1969,774888,
5,2,1,4,9500,1975,480000,
4,2,1,5,6960,1941,835000,
4,2,1,4,3760,1929,771000,
4,2,1,4,5800,1941,1225000000,
4,2,1,5,7290,1966,600000,
3,1,1,3,7424,1962,305000,
5,1,1,3,11340,1955,1388000000,
3,1,1,4,11652,1971,216500,
3,2,2,3,1219,2004,370000,
4,1,1,3,9786,1967,492650,
5,1,1,3,10609,1966,431200,
4,2,2,3,12048,1990,277500,
5,1,1,5,8712,1960,278000,
4,1,1,3,8400,1969,351000,
4,3,2,3,7089,2003,850000,
2,2,1,3,3600,1904,885000,
3,2,1,3,87120,1998,399950,
3,1,1,3,9262,1968,185000,
5,3,1,3,6000,1979,440000,
4,3,2,3,19798,1969,2395000000,
3,2,1,4,9961,1969,299000,
3,1,1,3,34500,1980,299500,
3,1,1,5,7506,1961,420000,
4,1,1,3,18000,1955,234000,
2,1,1,5,4800,1950,540000,
4,2,2,4,63162,1994,649950,
3,1,1,4,7912,1956,330000,
4,3,2,3,5960,2010,840000,
3,2,2,5,6922,1991,370000,
3,1,1,5,7700,1968,410000,
2,1,1,3,7200,1951,257000,
3,1,1,3,6710,1959,350000,
2,1,1,3,7560,1947,380000,
3,1,1,4,12402,1969,344000,
3,2,3,3,2550,1985,488000,
3,1,1,3,3880,1942,465000,
2,1,1,3,6625,1948,229500,
5,3,2,3,11250,2013,445000,
4,1,1,3,7110,1919,246000,
5,2,1,5,17240,1958,545000,
4,2,2,3,5672,2005,518000,
4,2,2,3,10016,1996,565000,
4,2,2,3,8558,2001,445000,
5,2,1,3,9799,1959,968000,
3,2,1,5,6324,1945,725000,
3,1,1,3,8400,1977,315500,
4,1,1,3,9211,1977,487585,
2,1,1,2,6000,1954,246500,
3,1,1,3,6000,1913,819000,
5,2,2,3,4229,2004,349900,
3,1,1,4,4700,1942,267000,
3,2,1,3,15000,1978,480000,
2,1,1,3,3360,1924,525000,
4,2,2,3,5415,1996,578000,
3,2,3,3,1547,2000,345000,
3,1,1,3,6250,1955,499000,
3,1,1,4,9680,1956,425000,
4,3,2,5,7510,1988,268000,
3,1,1,4,12566,1971,240000,
3,1,1,4,9606,1964,147000,
4,2,1,4,7806,1949,500000,
4,3,2,3,26895,1995,991500,
5,2,1,4,3838,1959,510000,
4,2,2,3,1870,2014,484998,
3,1,2,3,7617,1986,210000,
2,1,1,4,10720,1955,450000,
4,1,1,3,8286,1952,875000,
4,2,1,5,7500,1967,529950,
3,1,1,3,4000,1979,415000,
4,2,1,4,12970,1948,590000,
3,1,1,4,9144,1956,379950,
1,1,1,3,3570,1906,385000,
3,1,2,3,7620,1942,588000,
2,1,1,3,2191,1937,252500,
3,3,2,3,3174,1997,530000,
2,1,1,3,159865,1960,385000,
3,2,1,4,7650,1975,419000,
2,1,1,3,5508,1951,175000,
2,1,1,3,5664,1948,515000,
4,2,1,5,4680,1937,945000,
5,2,1,3,7420,1973,359900,
4,2,2,3,5164,1996,419950,
3,1,1,3,4000,1953,460000,
3,2,2,3,7151,1989,255000,
4,1,1,4,9500,1966,481000,
4,1,1,4,9500,1966,719521,
4,2,1,4,6080,1965,334000,
4,2,1,5,3200,1931,675000,
3,1,1,3,7437,1948,556000,
4,2,2,3,7200,1910,900000,
3,1,1,3,4084,1910,400000,
4,1,1,5,4340,1912,724950,
4,2,2,4,4500,2004,321000,
4,3,2,5,5800,1937,135692000000,
4,2,1,3,19672,1920,171000,
3,1,1,3,15037,1989,323000,
4,1,1,3,125452,1968,491500,
4,1,1,5,10890,1972,226000,
6,1,1,4,4000,1926,580000,
4,2,2,3,11259,1982,640000,
3,1,1,4,5097,1944,619790,
4,2,2,3,6998,2001,383962,
3,2,1,3,2445,2002,373000,
3,2,2,3,8123,1977,541338,
2,1,1,4,8160,1953,254922,
3,2,1,4,5000,1926,575000,
4,3,1,4,15535,1961,650000,
3,1,1,4,9547,1962,269950,
2,1,1,3,6250,1942,270950,
3,2,1,3,14861,1988,495000,
4,2,1,4,8556,1954,794154,
3,1,1,4,11200,1960,340768,
2,1,1,3,5413,1947,375000,
4,2,2,3,7000,2005,820000,
2,2,2,3,954,2014,555000,
2,1,2,3,1200,1999,312500,
2,1,1,3,4560,1925,450000,
3,2,2,3,6667,2003,739000,
3,2,2,3,1716,2003,320000,
3,1,1,3,13000,1944,235000,
4,1,1,3,5000,1957,275500,
2,2,1,3,4500,2004,564000,
4,1,1,3,8700,1958,263000,
3,1,1,3,18000,1965,257000,
4,2,2,3,218506,1991,725000,
3,2,1,3,7560,1979,300000,
3,2,1,3,7904,1998,328000,
3,1,1,3,8400,1959,187500,
3,1,2,4,5100,1900,400000,
3,1,1,4,5100,1954,515000,
3,1,1,3,8400,1958,235000,
4,2,2,3,4945,2012,669000,
3,1,1,4,13503,1931,282000,
3,2,1,5,3876,1928,663000,
3,3,2,3,5000,1989,279900,
3,2,1,4,7200,1952,335000,
4,2,2,3,10000,2014,689000,
3,2,1,3,231303,1980,413100,
3,2,2,3,4931,2000,506950,
3,2,3,3,1171,2006,500000,
5,3,2,3,9775,2003,540000,
3,2,2,3,4559,1998,812000,
3,2,2,3,35306,1987,370000,
3,2,1,3,23512,1933,338000,
4,1,1,3,6600,1969,185000,
3,1,1,4,35415,1950,450000,
2,1,1,3,6000,1944,451000,
4,2,1,3,24527,1984,785000,
5,3,1,5,5250,1931,850000,
3,1,1,2,18000,1943,235000,
3,2,2,3,1377,2005,377500,
3,2,2,3,11964,2009,825500,
5,3,2,3,3825,2014,10595000000,
5,3,2,3,8764,2007,880000,
3,2,1,3,4421,2007,413800,
2,1,3,3,1687,2008,504200,
4,3,2,3,5703,2009,421500,
4,2,2,3,5050,2014,855169,
3,2,1,3,3218,2008,380000,
3,2,3,3,1026,2014,580000,
3,2,2,3,5333,2012,377000,
4,2,2,3,4000,2014,329900,
4,2,2,3,7024,2012,921800,
3,2,3,3,905,2014,529500,
4,2,2,3,3712,2014,363990,
5,2,2,3,6500,2014,834950,
3,2,1,3,31550,2010,399000,
3,2,1,3,9495,2013,338900,
3,2,2,3,6000,2007,419950,
4,2,2,3,4270,2010,493000,
4,2,2,3,4500,2007,650000,
3,2,2,3,5205,2013,456000,
3,2,2,3,997,2010,425000,
3,2,3,3,2478,2009,348000,
5,4,2,3,7232,2014,104089000000,
2,2,2,3,1262,2008,299000,
4,3,2,3,9170,2012,1264000000,
3,1,1,3,6098,2013,155000,
4,2,2,3,4962,2006,319500,
3,2,2,3,2517,2005,274000,
5,2,2,3,4500,2009,429000,
3,1,2,3,1899,2014,267800,
3,2,2,3,8254,2014,369950,
6,5,2,3,18055,2005,480000,
4,3,2,3,4869,2007,440000,
4,3,2,3,4161,2014,839704,
3,3,3,3,1276,2007,535000,
2,1,3,3,1275,2008,290000,
3,2,3,3,1793,2007,370000,
3,2,3,3,651,2007,405000,
4,2,2,3,6019,2013,499431,
4,2,2,3,3868,2007,275000,
3,2,2,3,844,2007,320000,
4,2,2,3,4427,2007,425000,
3,2,1,3,5688,2007,340000,
3,2,2,3,2046,2008,299900,
5,3,2,3,12039,2014,865950,
4,2,2,3,17038,2007,720000,
4,3,2,3,3225,2006,460000,
3,2,2,3,2042,2005,375000,
2,1,2,3,1829,2005,386180,
3,2,1,3,5639,2010,280000,
4,2,2,3,4725,2011,359000,
5,3,2,3,11995,2006,785000,
3,2,2,3,1230,2009,425000,
5,2,2,3,7200,2005,575000,
3,2,1,3,144619,2014,465000,
4,3,2,3,10801,2008,720000,
5,3,1,3,5000,2006,390000,
3,2,2,3,10177,2014,2205000000,
4,3,2,3,3979,2014,105469000000,
6,3,2,3,14980,2013,915000,
2,2,3,3,1314,2008,562000,
2,1,2,3,1208,2007,349000,
4,2,2,3,7800,2011,375000,
2,2,3,3,1336,2008,479950,
4,2,2,3,5100,2010,319000,
3,1,3,3,1067,2009,325000,
4,2,2,3,8092,2013,505657,
4,2,2,3,4142,2010,340000,
3,2,2,3,6351,2012,250000,
4,2,2,3,4596,2014,349500,
3,2,2,3,865,2008,290750,
5,3,2,3,2356,2013,715000,
4,2,2,3,8433,2014,689950,
2,2,3,3,1263,2008,425000,
2,3,3,3,1281,2014,657000,
4,3,2,3,5564,2007,359950,
4,2,2,3,4276,2014,319900,
3,3,2,3,2050,2010,532000,
2,1,3,3,863,2008,291000,
3,3,2,3,1330,2004,675000,
3,2,3,3,6500,2014,885000,
6,4,2,3,10000,2008,780000,
4,2,2,3,7200,2014,839950,
3,2,2,3,1984,2008,645000,
3,2,2,3,3200,2011,263000,
2,2,3,3,1290,2006,345000,
4,2,2,3,5006,2013,505000,
2,2,2,3,1210,2005,522500,
3,2,2,3,4788,2012,400000,
3,2,3,3,949,2008,543000,
4,2,1,3,12075,2007,495000,
4,3,2,3,6587,2014,549995,
3,2,2,3,5720,2010,327555,
5,3,2,3,9075,2005,690000,
4,2,2,3,2875,2015,673000,
3,2,2,3,3906,2014,384435,
4,2,2,3,6500,2006,780000,
5,3,2,3,5042,2014,1375000000,
5,3,2,3,5081,2013,950968,
2,2,2,3,750,2008,334950,
3,3,2,3,1249,2004,489000,
3,3,2,3,8345,2006,600000,
3,2,2,3,915,2007,282000,
4,4,2,3,8485,2007,442000,
2,1,2,3,2850,1995,220000,
3,2,2,3,5598,2006,489000,
3,1,2,3,4339,2009,250000,
4,2,2,3,5000,2014,484259,
3,2,2,3,4357,2013,450000,
2,1,2,3,1276,2005,299000,
3,2,2,3,4557,2010,450000,
4,3,2,3,1286,2007,585000,
3,2,3,3,1680,2014,660000,
2,1,2,3,1333,2005,301500,
4,3,2,3,8258,2012,949950,
4,2,2,3,5760,2009,759990,
4,2,2,3,4000,2014,355000,
4,2,2,3,7242,2014,889950,
3,2,2,3,1984,2008,629800,
4,2,2,3,5100,2012,745000,
2,1,2,3,1331,2007,379900,
3,2,2,3,1139,2009,335000,
5,4,2,3,6324,2006,809000,
4,2,2,3,5899,2012,569950,
4,3,2,3,9263,2001,723000,
4,2,2,3,2552,2009,282000,
5,3,2,3,3873,2006,569900,
4,2,1,3,9716,2009,385000,
3,2,3,3,1075,2009,420000,
4,3,2,3,5335,2006,1205000000,
4,3,2,3,4460,2012,292000,
3,2,3,3,1023,2014,645000,
4,2,3,3,942,2008,304500,
4,3,2,3,5707,2011,489500,
4,4,3,3,11063,2006,1583000000,
2,1,2,3,1992,2012,390000,
4,3,2,3,4006,2013,815000,
3,3,2,3,10578,2014,719000,
4,2,2,3,4800,2014,331210,
3,1,2,3,1270,2005,245000,
5,4,2,3,7200,2011,465000,
3,2,3,3,1171,2008,580000,
3,2,2,3,1972,2007,540000,
3,2,3,3,1250,2007,399000,
4,2,2,3,5388,2009,328000,
4,2,2,3,5314,2010,701000,
3,2,2,3,4800,2014,408000,
5,4,2,3,16200,2005,26411000000,
3,2,2,3,930,2006,445000,
4,2,2,3,6651,2005,672500,
3,2,2,3,7014,2009,538000,
5,3,2,3,9497,2014,450000,
3,2,2,3,2700,2011,362500,
3,2,3,3,1551,2008,414950,
3,2,2,3,3939,2014,679950,
4,2,2,3,7292,2005,290000,
3,2,2,3,1174,2007,230000,
2,2,1,3,4666,2010,439950,
4,2,2,3,3723,2014,349900,
5,2,2,3,9272,2014,550000,
2,2,2,3,1851,2014,655000,
3,3,2,3,1540,2006,385000,
6,4,2,3,6110,2012,729999,
3,2,3,3,1282,2006,523950,
2,2,2,3,895,2009,369000,
3,2,2,3,2700,2010,509900,
3,2,2,3,5399,2006,282000,
3,2,2,3,4200,2014,387865,
4,2,2,3,6238,2007,385000,
3,2,2,3,6224,2005,536000,
2,2,2,3,1493,2007,395000,
4,2,2,3,6717,2014,545000,
4,2,2,3,7035,2001,715000,
3,2,2,3,2255,2005,348000,
3,1,3,3,1014,2015,455000,
4,2,2,3,7644,2010,575000,
3,2,3,3,1270,2014,449950,
3,2,2,3,2790,2011,364000,
4,2,2,3,6389,2014,932990,
3,2,2,3,4153,2003,710000,
4,4,2,3,7314,2014,949990,
3,2,2,3,4200,2014,326989,
3,2,2,3,4600,2013,335606,
5,4,2,3,8076,2007,15325000000,
3,2,2,3,3150,2005,299950,
4,2,2,3,5700,2013,962000,
2,2,2,3,1679,2012,395825,
5,2,2,3,4500,2014,419354,
4,2,2,3,7258,2006,920000,
3,2,2,3,1028,2005,366000,
4,2,2,3,5000,2009,480000,
3,3,2,3,915,2006,388000,
3,2,2,3,1290,2010,730000,
5,3,2,3,6000,2006,950000,
3,3,2,3,2171,2014,358990,
4,2,2,3,4120,2014,398651,
4,2,2,3,7891,2006,530000,
4,2,2,3,5562,2013,610360,
3,2,3,3,1235,2007,436110,
4,2,2,3,8014,2012,925000,
4,2,2,3,5244,2007,449950,
4,2,2,3,7399,2009,760000,
3,2,2,3,3481,2009,293000,
2,2,1,3,7665,2013,695000,
3,2,2,3,5136,2011,285000,
5,4,2,3,12042,2014,125578000000,
3,2,2,3,2791,2011,379900,
5,2,2,3,7412,2006,472000,
4,2,2,3,5195,2007,300000,
4,2,2,3,3960,2007,272000,
4,2,2,3,5893,2014,418395,
5,2,2,3,6405,2008,465000,
4,2,2,3,9400,2014,659950,
3,2,3,3,926,2014,484950,
3,2,2,4,1968,1979,359000,
4,2,2,3,4500,2009,519000,
4,2,2,3,7201,2006,535000,
4,3,2,3,7644,2006,622950,
3,2,2,3,5845,2005,515000,
4,3,2,3,6202,2005,330000,
3,1,3,3,983,2009,318000,
3,2,2,3,2801,2011,439000,
3,2,2,3,5279,2006,540000,
4,3,2,3,12727,2011,1079000000,
4,2,2,3,4699,2010,435000,
4,2,3,3,942,2008,293467,
3,2,2,3,4800,2013,328000,
3,3,2,3,3582,2005,550000,
3,2,3,3,1442,2015,649000,
4,2,2,3,3143,2010,435000,
3,2,2,3,4800,2014,625000,
3,1,3,3,1483,2007,415000,
3,2,2,3,4706,2009,400000,
3,2,3,3,4047,2014,979000,
4,2,2,3,4831,2003,625250,
4,3,2,3,3474,2011,665000,
3,3,2,3,3075,2005,589500,
2,3,2,3,1452,2007,437000,
3,1,1,5,9000,1959,320000,
3,2,2,3,7475,2006,333500,
3,2,2,3,2750,2008,430000,
5,4,2,3,8465,2014,995500,
3,3,2,3,5002,2013,427874,
4,2,2,3,4228,2014,334990,
4,4,2,3,5940,2006,909500,
3,2,2,3,4961,2006,210000,
4,2,2,3,6558,2013,952990,
2,1,3,3,851,2013,622500,
3,3,2,3,1419,2007,515000,
3,2,2,3,13590,2009,350000,
1,1,3,3,912,2011,310000,
4,3,2,3,5099,2006,700000,
4,2,2,3,6786,2014,907687,
2,2,1,3,5760,2010,741500,
3,2,2,3,5088,2011,395000,
5,2,2,3,6370,2014,559950,
4,2,2,3,8000,2008,215000,
4,2,2,3,7227,2011,390000,
3,2,1,3,107157,2007,425000,
3,2,2,3,415126,2006,472000,
4,3,2,3,9364,2001,695000,
3,2,3,3,1279,2008,545000,
4,2,2,3,5500,2013,389950,
3,2,3,3,1485,2011,380000,
4,2,3,3,745,2008,288790,
3,3,2,3,6000,2012,432500,
3,3,2,3,3326,2005,615000,
3,2,2,3,3012,2011,500000,
3,2,3,3,1146,2014,615000,
4,2,1,5,8196,1963,500000,
3,3,2,3,1765,2006,622000,
5,3,2,3,9234,2015,802945,
3,2,3,3,1531,2014,598950,
3,2,2,3,4949,2009,430000,
4,2,2,3,5150,2009,515000,
2,3,2,3,3917,2008,1262000000,
4,3,2,3,3692,2013,400000,
3,2,2,3,1254,2007,390000,
3,2,2,3,4293,2007,450000,
5,1,2,3,5402,2014,804995,
4,3,2,3,4155,2013,825000,
4,2,2,3,6355,2002,435000,
3,2,2,3,1715,2004,398000,
4,2,2,3,3960,2014,411605,
3,3,2,3,983,2013,315000,
2,2,3,3,1209,2013,455000,
3,2,2,3,1194,2006,452950,
3,1,2,3,1468,2008,380000,
2,1,2,3,1916,2012,340000,
3,2,2,3,5080,2013,409950,
2,1,2,3,1165,2005,360000,
4,4,2,3,7757,2006,1595000000,
3,1,3,3,1443,2007,440000,
2,1,1,3,95950,2012,730000,
3,2,1,4,7221,2006,408000,
4,2,3,3,3862,2008,820000,
2,2,2,3,1244,2007,360000,
3,2,2,3,4600,2014,339990,
3,2,3,3,1020,2014,515000,
3,1,2,3,1166,2013,541000,
4,2,2,3,7245,2007,375000,
4,2,2,3,5780,2010,320000,
2,2,2,3,1058,2008,325000,
5,2,2,3,7520,2014,740000,
5,2,2,3,6220,2014,450000,
4,2,2,3,4400,2011,455000,
3,2,2,3,1068,2006,292500,
3,2,1,3,51836,2013,650000,
4,2,2,3,7872,2015,530000,
5,3,2,3,6120,2014,829995,
4,2,2,3,5013,2009,395000,
4,2,2,3,5500,2014,859990,
2,1,2,3,826,2008,342500,
4,2,2,3,5838,2012,743000,
3,2,1,3,9388,1975,345000,
3,2,2,3,2778,2007,443000,
3,2,2,3,4337,2009,260000,
4,2,2,3,6555,2005,810000,
4,2,2,3,5600,2011,570000,
5,3,2,3,8100,2008,15631000000,
2,2,3,3,975,2009,840000,
3,2,3,3,2296,2013,950000,
3,2,2,3,4682,2015,572800,
3,3,3,3,1112,2008,305000,
5,4,2,3,7067,2008,1695000000,
4,2,2,3,6000,2008,445000,
4,3,2,3,8059,2012,801000,
3,2,2,3,5376,2004,711000,
3,2,2,3,977,2008,268500,
4,2,2,3,3825,2012,320000,
4,3,1,3,5001,2013,500000,
4,2,2,3,6651,2014,631625,
2,2,2,3,2210,2005,850000,
3,3,2,3,3290,2006,600000,
3,2,2,3,16807,2007,988500,
4,3,2,3,5166,2014,430236,
3,2,2,3,9576,2005,126652000000,
4,2,2,3,2772,2013,689500,
3,1,2,3,1882,2014,175003,
2,2,3,3,1249,2006,459000,
3,3,3,3,1442,2006,358000,
4,2,2,3,4949,2014,447055,
3,2,1,3,64626,2009,415000,
2,2,2,3,1010,2006,495000,
2,2,2,3,1380,2005,479000,
3,2,3,3,4334,2006,1898000000,
3,2,2,3,3517,2005,249900,
4,2,2,3,4000,2011,1465000000,
5,3,2,3,10194,2006,1037000000,
4,2,2,3,6120,2014,897000,
3,2,2,3,1193,2014,685000,
3,1,2,3,3286,1982,295000,
3,2,3,3,946,2014,619000,
2,1,2,3,1340,2008,439108,
3,2,2,3,2800,2011,260000,
5,2,2,3,5557,2012,279000,
3,2,2,3,1305,2007,380000,
3,2,2,3,6315,2013,287000,
2,1,2,3,1251,2006,377000,
4,3,3,3,3012,2005,649950,
3,2,3,3,1102,2007,445000,
3,2,3,3,1692,2005,605000,
3,2,2,3,1137,1999,475000,
3,3,3,3,1884,2009,399000,
5,2,2,3,8100,2014,718000,
3,2,2,3,1663,2012,341000,
2,2,1,3,9374,2011,818000,
3,2,3,3,1873,2014,759000,
3,3,3,3,2262,2010,547500,
2,2,2,3,987,2007,358000,
3,2,3,3,813,2010,412000,
2,1,2,3,1058,2005,245000,
4,2,2,3,4964,2014,460940,
3,2,3,3,1292,2010,321000,
4,3,2,3,6000,2014,633634,
1,1,1,4,1284,1928,290000,
2,2,3,3,1137,2007,445000,
5,3,2,3,7502,2012,887250,
3,2,1,3,7348,2010,739000,
3,2,3,3,1286,2014,429900,
3,2,2,3,800,2014,459000,
3,2,2,3,2820,2012,240000,
3,3,3,3,1902,2014,566950,
3,3,3,3,1449,2005,343000,
4,3,2,3,4838,2014,572115,
5,3,2,3,5150,2004,918000,
2,1,2,3,1361,2007,555000,
4,2,2,3,4396,2014,399440,
3,2,3,3,914,2008,450000,
4,2,2,3,6203,2008,648000,
4,2,2,3,5000,2008,580000,
4,2,2,3,4071,2013,415000,
3,2,3,3,1389,2008,527500,
3,2,2,3,800,2011,384000,
3,2,1,3,28213,2009,692000,
2,1,2,3,966,2006,455000,
3,2,2,3,6031,2011,415000,
3,2,3,3,1344,2008,975000,
4,2,2,3,7429,2014,799950,
5,4,1,3,7268,2008,545000,
4,3,2,3,5005,2014,429900,
3,2,2,3,8019,2009,275000,
3,2,2,3,4136,2009,498000,
3,2,2,3,7256,2014,754950,
4,3,2,3,5562,2013,895000,
4,3,2,3,8327,2013,580000,
4,2,2,3,5831,2014,379900,
4,2,2,3,4888,2009,245000,
3,2,2,3,4926,2014,417000,
3,2,2,3,3211,2009,555000,
3,2,2,3,3211,2009,555000,
4,2,2,3,13721,2009,353000,
3,2,2,3,1187,2008,539000,
3,2,2,3,5040,1977,434900,
2,2,2,3,1078,2008,325000,
3,2,3,3,2159,2007,650000,
4,2,2,3,5850,2014,379950,
3,2,2,3,4975,2012,700000,
3,2,2,3,1590,2014,675000,
4,1,1,4,7560,1960,379000,
3,2,2,3,2867,2005,571000,
3,2,2,3,1621,2007,475000,
4,3,2,3,3047,2006,769900,
4,3,2,3,5817,2006,633000,
3,2,3,3,1433,2010,635000,
4,3,2,3,6000,2007,1238000000,
3,2,3,3,1007,2009,524000,
4,3,2,3,5115,2014,485000,
3,3,3,3,1262,2011,650000,
3,2,2,3,5641,2013,754842,
4,2,2,3,5553,2014,428900,
3,2,2,3,4995,2011,329900,
4,2,2,3,5932,2014,103529000000,
4,2,2,3,6937,2009,544999,
4,2,2,3,4344,2012,449950,
4,2,2,3,7991,2006,635000,
3,1,3,3,1180,2014,599000,
3,3,2,3,1348,2008,478000,
4,2,2,3,5040,2014,388000,
4,3,2,3,4903,2014,809950,
2,2,2,3,1213,2015,659000,
4,3,2,3,6738,2013,971971,
3,2,3,3,874,2006,389000,
4,2,2,3,5470,2005,355000,
4,2,2,3,10003,2006,551500,
4,2,2,3,5048,2014,417838,
2,1,2,4,1131,1943,399950,
4,2,2,3,8000,2007,740000,
3,2,2,3,683,2013,335000,
3,1,3,3,1921,2007,667000,
4,2,2,3,7009,2007,920000,
3,2,2,3,1350,2007,368000,
4,2,2,3,3080,2009,307000,
4,2,2,3,4534,2014,550000,
4,2,2,3,6037,2013,594491,
4,2,2,3,6516,2014,460458,
4,2,1,3,13900,2010,859000,
3,3,2,3,2875,2009,399950,
3,3,2,3,1977,2007,547500,
3,2,2,3,4775,2006,310000,
4,2,2,3,12880,2014,939000,
2,2,3,3,1021,2008,329900,
3,2,2,3,1193,2006,436000,
3,2,2,3,1855,2008,320000,
3,2,2,3,3825,2011,375000,
3,2,2,3,3696,2010,392137,
4,2,2,3,4950,2004,520000,
5,2,2,3,6389,2007,535000,
2,2,2,3,999,2008,407000,
4,3,2,3,5398,2014,424950,
2,1,3,3,1060,2006,290000,
3,3,2,3,1478,2009,399000,
3,2,2,3,1348,2005,439990,
4,2,2,3,3091,2014,635000,
4,2,2,3,5000,2013,635000,
3,2,2,3,4455,2012,351000,
2,1,3,3,1232,2007,437500,
4,3,2,3,5000,2014,919204,
4,2,2,3,6055,2014,923990,
4,2,2,3,2772,2012,639888,
3,3,2,3,2064,2008,675000,
4,2,2,3,3909,2013,899900,
3,2,2,3,4020,2009,252000,
4,2,2,3,10034,2007,925000,
3,2,3,3,1920,2009,552000,
4,2,2,3,6197,2006,388500,
2,2,3,3,1878,2004,548000,
3,2,2,3,4769,2005,254950,
4,4,2,3,41327,2008,12375000000,
3,2,2,3,1912,2014,629000,
4,2,2,3,7204,2014,734000,
3,2,2,3,1294,2010,309000,
3,2,2,3,10254,2006,554950,
3,2,2,3,207781,2000,785000,
4,2,2,3,5150,2007,550000,
3,2,2,3,14250,2007,1575000000,
5,2,2,3,4045,2014,309000,
3,2,2,3,3600,2014,328423,
