bedrooms,bathrooms,floors,waterfront,condition,grade,sqft_lot,yr_built,price
3,1,1,0,3,8,5400,1948,579000
4,2,1,0,3,7,10735,1967,525000
4,2,1,0,3,7,9653,1978,320000
4,1,1,0,4,8,13320,1969,635000
4,2,2,0,3,8,5397,1998,400000
3,1,1,0,4,7,7700,1968,455000
3,1,1,0,5,6,22767,1908,572000
2,1,1,0,4,8,136778,1956,650000
3,1,1,0,3,7,7417,1967,162500
2,2,2,0,3,8,1240,2008,400000
3,1,1,0,3,7,9000,1968,268300
6,4,3,0,3,9,4800,1919,989000
3,1,1,0,3,7,10409,1981,342000
4,2,2,0,3,7,5999,2006,315000
4,2,1,0,3,7,8384,1979,485000
4,2,1,0,3,8,7500,1976,277500
4,3,2,0,3,11,90169,1998,1295000000
4,1,1,0,4,6,10890,1912,385000
2,1,1,0,3,7,7680,1947,426000
4,2,1,0,3,7,6000,1956,310000
4,2,1,0,3,7,6000,1956,449000
2,1,1,0,4,7,3915,1919,375000
3,2,1,0,3,10,10625,1976,11875000000
3,2,2,0,3,7,5597,1985,468000
1,1,2,0,3,7,5000,2000,336000
4,2,2,0,3,8,6555,1990,392000
4,2,1,0,3,7,7969,1977,412500
4,2,2,0,3,8,11612,2001,545000
5,2,1,0,3,6,5600,1947,133000
5,2,1,0,3,6,5600,1947,440000
4,2,1,0,3,7,7341,1961,294450
4,2,2,0,3,8,7205,1987,335000
3,1,1,0,4,7,10125,1956,362000
3,1,1,0,3,6,18002,1977,322000
2,1,1,0,3,6,8853,1943,230500
4,2,1,0,3,7,9996,1950,380000
4,2,2,0,3,8,7693,2006,292000
3,1,1,0,4,6,7500,1954,172500
4,2,1,0,4,8,7091,1947,784000
4,2,1,0,3,7,11549,1942,525000
3,2,2,0,3,8,7609,2003,600000
3,2,2,0,3,9,16102,1989,435000
5,2,1,0,4,7,7600,1965,359900
4,1,1,1,3,7,7139,1957,700000
3,2,2,0,3,7,889,2009,280000
4,2,2,0,3,9,24466,1997,655000
4,5,1,0,3,12,16909,1992,2.48e+006
3,2,2,0,3,9,23925,2001,499950
3,2,2,0,3,8,1021,2008,540000
4,2,2,0,3,11,9209,2002,970000
4,2,1,0,4,8,7000,1989,330000
3,1,2,0,3,7,8000,1978,474000
4,1,1,0,4,9,9310,1968,670000
4,3,2,0,3,9,9687,1918,1.3e+006
4,2,2,0,4,10,10361,1985,1.16e+006
4,2,2,0,3,9,8061,1988,440000
2,2,2,0,3,9,2088,1997,411000
3,1,1,0,3,7,4000,1928,500000
4,1,1,1,3,7,13342,1934,1335000000
6,3,2,0,4,8,6400,1977,696000
3,2,1,0,4,8,11088,1967,465000
4,2,1,0,4,7,7500,1976,518000
3,1,1,0,3,7,7250,1962,251000
3,2,1,0,3,7,13282,1978,255000
2,1,1,0,4,6,8271,1924,319000
4,2,1,0,5,7,3400,1926,719000
5,3,2,0,3,11,13288,1996,1.52e+006
4,2,2,0,3,7,4553,2000,322000
4,1,1,0,4,7,7920,1970,205000
3,1,1,0,3,7,6240,1956,229000
3,2,1,0,3,8,9672,1960,395000
2,1,1,0,4,7,7272,1980,183000
3,1,1,0,4,7,7800,1978,583500
3,2,1,0,5,6,25710,1917,312000
3,1,1,0,4,7,9860,1978,539000
4,2,2,0,4,8,12651,2002,409000
3,1,1,0,3,7,4000,1951,510250
2,2,1,0,3,7,3827,1952,535000
3,2,2,0,3,7,7936,1996,280000
3,1,1,0,3,7,8400,1958,286000
3,2,1,0,4,7,7660,1968,710000
2,1,1,0,4,7,6380,1940,395000
2,1,1,0,3,6,8494,1949,237500
3,2,1,0,5,7,6550,1912,464000
3,1,1,0,3,8,10080,1968,495000
1,1,1,0,4,6,6060,1916,257500
4,3,1,0,3,10,23544,1999,570000
3,2,2,0,3,8,7485,1986,362000
33,1,1,0,5,7,6000,1947,640000
3,1,1,0,3,7,8800,1972,172500
2,1,1,0,3,7,4880,1910,596000
4,2,1,0,4,8,9796,1980,840000
3,2,1,1,3,10,23065,1980,1.6e+006
2,1,3,0,3,7,1245,2001,435000
2,1,1,0,3,6,7870,1949,251000
4,1,1,0,4,7,9750,1964,282500
3,2,1,0,4,7,7226,1987,265000
3,1,1,0,4,6,10240,1969,330000
2,1,1,0,3,7,3800,1928,435000
3,1,1,0,3,8,8560,1948,827235
4,1,1,0,3,7,5000,1957,249950
3,2,2,0,3,8,18533,1988,400000
4,2,2,0,3,8,7944,1990,300499
4,2,1,0,3,7,5220,1959,449000
2,1,1,0,4,7,3220,1923,500000
3,1,1,0,3,7,7526,1953,865000
4,3,2,0,3,9,5414,2006,899950
4,1,1,0,4,7,9541,1961,370000
5,3,2,0,3,8,226097,1980,442500
3,1,1,0,4,6,9945,1973,310000
4,2,1,0,4,7,12750,1918,1565000000
4,2,2,0,3,7,9113,1986,245000
2,1,1,0,3,6,8100,1949,254950
6,4,2,0,3,8,7480,1980,510000
3,2,2,0,3,7,5000,1990,299950
4,2,2,0,3,8,4500,2011,379950
3,1,1,0,4,7,4820,1926,350000
3,2,2,0,3,7,3575,2000,300000
3,2,1,0,5,8,6339,1932,994000
3,1,1,0,3,7,8067,1956,315000
4,2,1,0,4,8,11200,1968,480500
3,1,1,0,4,7,5720,1926,373000
4,2,2,0,3,9,5951,2003,728000
4,3,2,0,3,8,7125,2002,415000
4,2,2,0,3,9,5091,2003,427500
3,2,1,0,5,7,10000,1972,339300
3,1,1,0,5,7,6205,1948,313000
3,3,2,0,3,8,1612,2008,431500
3,1,1,0,4,6,835,1950,415000
3,1,1,0,4,7,9750,1978,490000
4,5,2,0,3,11,24054,2005,1425000000
3,1,1,0,4,6,9750,1964,275000
2,1,1,0,5,6,5080,1942,325000
5,3,1,0,3,9,6000,2004,1.18e+006
4,1,2,0,3,7,4590,1909,690000
4,2,2,0,3,7,9474,1953,410000
4,2,1,0,5,9,5934,1952,960000
3,2,2,0,3,9,8669,1990,299250
2,1,1,0,4,6,14000,1953,239000
2,1,1,0,2,6,9400,1949,235000
3,2,2,0,3,7,217800,1979,587000
4,2,2,0,3,7,6087,2001,431000
3,2,2,0,4,9,6765,1946,1636000000
3,1,1,0,3,7,6500,1961,285000
3,3,1,0,4,9,10156,1987,778000
3,1,1,0,4,7,7975,1958,415000
2,1,1,0,3,8,4500,2004,550285
3,2,1,0,4,8,9865,1966,910000
3,2,2,0,3,10,9136,1991,860000
3,1,2,0,3,7,5000,1920,765000
4,2,2,0,3,10,20345,1979,782000
3,3,2,0,3,8,1764,2000,525000
3,2,2,0,3,9,435600,1995,745000
3,3,2,0,3,8,35512,2005,470000
3,1,1,0,3,7,5650,1963,345000
3,2,1,0,3,7,7800,1964,279000
3,1,1,0,4,7,8100,1951,500000
3,1,1,0,4,7,8160,1960,237000
3,1,1,0,4,7,9346,1963,200500
4,1,1,0,3,7,9900,1957,387500
4,2,1,0,3,7,8040,1961,392500
3,2,1,0,4,7,12430,1957,305000
4,2,1,0,3,8,10100,1968,981000
4,2,2,0,3,10,8770,1990,680000
4,2,2,0,4,7,7242,1976,276000
4,3,2,0,3,8,8330,2000,655500
5,2,1,0,3,8,13144,1964,555000
2,1,1,0,3,6,10505,1930,235000
3,1,1,0,3,7,8879,1950,325000
3,1,1,0,3,6,8100,1943,268950
3,1,1,0,3,7,14040,1980,264500
3,2,2,0,3,8,5250,1987,240000
3,2,2,0,3,9,226512,2000,819000
2,1,1,0,3,8,5000,1951,850000
4,2,1,0,3,7,9600,1957,294950
3,2,2,0,4,9,13644,1973,693000
4,2,2,0,3,8,7290,1989,478000
2,1,1,0,3,7,6893,1950,222000
4,2,2,0,3,8,11286,1996,635000
3,3,2,0,3,8,1278,2005,469000
4,2,2,0,3,8,5866,2005,350000
5,1,1,0,3,6,11726,1936,180000
4,2,1,0,4,8,39356,1964,490000
3,1,1,0,3,6,6000,1911,360000
4,2,2,0,3,8,9430,1996,630000
4,1,1,0,3,7,2006,1931,615000
3,2,2,0,4,7,7202,1989,279950
3,1,1,0,3,7,8813,1952,317000
4,2,1,0,3,7,7350,1978,618000
5,1,1,0,3,7,8713,1962,620000
3,1,1,0,3,7,6250,1956,345000
3,1,1,0,3,7,3750,1952,608000
4,2,2,0,4,7,11603,1967,325000
3,1,1,0,5,8,13000,1968,475000
3,3,1,0,3,6,9997,1992,154000
5,3,2,0,4,11,19126,1977,1.19e+006
4,2,2,0,3,8,5750,2012,376950
2,2,1,0,3,7,3360,1957,500000
3,2,1,0,4,8,129578,1964,499950
3,1,1,0,4,6,9035,1967,230000
4,2,2,0,3,8,5900,2014,652600
3,1,1,0,3,7,7000,1978,185000
3,1,1,0,3,6,8820,1958,274950
2,1,1,0,3,6,6035,1920,447000
2,1,1,0,3,6,30184,1950,129000
5,3,2,0,4,8,9856,1969,436000
3,1,2,0,5,8,5000,1906,825000
3,1,1,0,3,6,16000,1952,225000
3,2,2,0,3,7,6088,1996,265000
3,1,2,0,5,8,5111,1984,765000
4,2,1,0,4,7,2166,1926,509000
4,1,1,0,4,8,8640,1958,762450
5,1,1,0,3,7,9000,1955,465000
3,1,1,0,5,7,6250,1910,564000
2,1,1,0,4,6,5236,1942,384500
3,2,1,0,5,8,33090,1986,415000
2,1,1,0,4,6,8409,1948,345000
4,2,2,0,3,7,6896,2001,465950
3,1,1,0,3,7,11096,1979,325000
3,1,1,0,3,7,11096,1979,500000
4,2,1,0,3,8,20348,1978,450000
4,3,1,0,5,7,8284,1969,475000
5,1,1,0,4,8,20021,1963,13464000000
3,1,2,0,4,7,5120,1920,747000
3,1,1,0,4,6,6220,1954,395000
3,2,3,0,3,8,1483,2005,505000
3,2,1,0,5,7,9282,1947,215000
4,3,2,0,3,9,210830,2000,775000
4,2,2,0,3,8,5471,2013,540000
3,1,1,0,4,7,8925,1957,392500
3,2,1,0,3,8,15788,1951,987000
3,2,1,0,3,8,15788,1951,1.19e+006
3,2,2,0,3,8,10684,1987,252500
3,3,2,0,3,7,3502,2000,730000
6,2,1,0,4,8,9200,1953,497300
4,2,2,0,3,9,34981,1998,640000
5,2,1,0,3,7,7125,1964,580000
3,1,1,0,4,6,34800,1967,377000
4,3,2,0,3,9,3600,1999,1.28e+006
3,1,2,0,3,7,1488,2003,396500
4,2,2,0,3,8,2999,1998,300000
3,1,1,0,3,7,4800,1946,532000
2,1,1,0,3,8,4500,2004,579000
4,2,2,0,3,10,7815,1929,1.4e+006
5,1,1,0,4,8,43560,1949,571000
3,1,1,0,4,7,9288,1988,301950
3,3,2,0,5,8,2970,1925,660000
4,2,2,0,3,9,10688,2001,455000
3,1,1,0,3,7,5060,1986,375000
4,2,2,0,3,9,6769,1999,470000
3,2,2,0,3,8,10484,1983,374990
2,2,2,0,3,8,3690,2006,541500
3,2,2,0,3,9,7821,2001,782500
3,2,2,0,3,7,3677,2012,264000
4,2,2,0,3,9,7417,1991,640000
3,2,1,0,5,8,8141,1952,660000
5,3,2,0,3,12,17258,1995,1365000000
3,2,2,0,3,9,8140,1994,389950
2,1,1,0,3,7,19874,1951,226000
3,1,1,0,5,7,40250,1959,390000
3,2,2,0,3,8,8111,1984,485000
4,2,2,0,3,9,4602,2000,840000
5,3,1,0,4,8,21343,1937,600000
2,1,1,0,3,7,6210,1950,331000
3,2,1,0,5,7,6000,1941,780000
3,1,2,0,3,7,8481,1993,300000
3,1,1,0,3,7,7620,1968,361810
3,1,1,0,5,7,6582,1946,467000
3,1,1,0,5,6,10000,1918,399000
3,1,1,0,4,7,7500,1908,315450
3,1,1,0,3,7,5000,1906,600000
4,2,1,0,4,7,5200,1977,247500
3,1,1,0,3,7,5037,1957,330000
4,2,1,0,4,7,7210,1972,500000
3,1,1,0,3,7,10050,1963,367500
3,2,1,0,3,9,32880,1993,560000
4,1,1,0,3,8,7620,1948,655000
5,2,1,0,4,7,7140,1968,530000
3,2,1,0,3,7,26574,1993,270000
3,2,2,0,3,7,2875,1988,437500
3,1,1,0,3,8,10349,1957,575000
4,2,2,0,3,7,6887,1990,278000
4,2,2,0,3,9,6181,2000,568500
4,3,1,0,3,8,9606,2012,280000
2,1,1,0,3,5,6350,1920,250000
3,1,1,0,3,6,72309,1950,247500
5,2,1,0,4,9,13874,1977,1.25e+006
4,2,1,0,3,9,15008,1986,535000
3,2,2,0,3,9,6899,2014,814842
4,2,2,0,3,8,5521,2006,340000
3,1,2,0,4,7,9100,1952,359950
3,1,1,0,3,8,5544,1934,750000
4,2,2,0,5,8,8125,1918,1.22e+006
2,1,1,0,3,7,5040,1956,370000
3,1,1,0,3,7,9170,1980,329950
3,2,2,0,3,9,35171,1990,500000
4,2,2,0,4,9,18521,1990,734000
4,2,2,0,3,9,5054,2006,385000
2,1,1,0,3,6,4635,1917,230000
4,3,1,0,3,10,7200,2000,1385000000
3,2,1,0,3,7,4992,1953,210000
3,1,1,0,4,7,13187,1974,293000
3,1,1,0,3,6,3774,1900,465000
3,2,1,0,3,7,44634,1984,449000
2,1,1,0,3,7,10725,1965,325000
3,2,1,0,4,7,7056,1958,180000
6,3,1,0,3,8,5000,1968,650000
4,2,1,0,5,7,7102,1946,665000
3,2,1,0,3,7,16000,1966,324450
4,1,1,0,3,7,5750,1975,588000
4,1,1,0,3,6,5200,1945,200000
4,1,1,0,3,7,11090,1962,383000
3,2,1,0,3,7,2500,1986,499950
5,2,1,0,4,9,12350,1976,549000
5,3,1,0,3,7,7264,1990,465000
3,2,2,0,3,10,19744,1990,450000
4,2,2,0,3,9,7800,1991,799900
4,2,1,0,4,7,91911,1973,495000
3,3,2,0,3,10,10842,1988,1.2e+006
4,2,2,0,4,8,15000,1983,637000
4,1,2,0,3,8,4366,1901,589000
3,1,1,0,4,7,10350,1976,305000
4,2,2,0,3,7,5200,1910,600000
4,2,2,0,3,9,6256,1992,587000
2,2,2,0,3,9,4000,2000,1425000000
4,1,1,0,5,6,11212,1914,250000
3,3,2,0,4,8,3202,1982,515000
4,2,2,0,3,10,10308,1999,833000
3,3,2,0,3,10,32467,1998,860000
4,3,1,0,3,8,6678,1949,550000
2,1,1,0,2,6,6000,1919,180000
4,1,1,0,4,7,9375,1968,507000
3,2,1,0,3,7,128066,1994,427000
3,3,2,0,3,8,2722,1999,616950
4,1,1,0,5,7,10550,1969,372000
2,1,1,0,3,7,6380,1930,290000
4,2,2,0,3,8,8438,1997,329990
3,1,1,0,5,7,8156,1948,393500
5,3,1,0,5,10,17458,1982,1.55e+006
4,2,1,0,4,8,8300,1973,240000
3,1,1,0,4,6,8640,1973,285000
3,1,1,0,3,8,9862,1987,382500
4,3,1,0,3,9,16101,1951,1925000000
3,2,1,0,3,8,9471,1956,800000
4,3,2,0,3,8,24140,1967,550000
4,1,1,0,4,7,15205,1954,387846
4,2,1,0,3,7,16015,1980,367500
5,1,2,0,3,8,4264,1902,780500
3,1,1,0,4,7,6775,1950,680000
5,1,1,0,4,7,7875,1968,434400
2,1,1,0,4,6,17172,1947,370000
3,1,1,0,3,8,8073,1971,465000
3,2,1,0,4,8,6925,1979,323000
4,2,2,0,3,7,9921,2009,270000
3,1,1,0,3,10,42693,1980,1.32e+006
4,2,2,0,3,9,6583,2003,560000
3,1,1,0,3,6,4500,1907,450000
2,1,1,0,3,6,7740,1924,290000
3,2,1,0,3,8,21340,1980,354000
5,3,2,0,5,7,5000,1909,705000
3,2,1,0,4,7,7200,1977,445000
3,1,1,0,3,7,11925,1968,229900
4,2,2,0,3,8,5896,2001,610000
3,3,2,0,3,9,5108,2000,535000
3,1,1,0,4,7,8925,1960,437400
5,2,2,0,3,10,10059,1978,540000
3,2,1,0,3,7,29185,1949,570000
3,2,2,0,3,8,4607,2004,533000
3,2,2,0,3,7,4819,2004,555000
3,1,1,0,4,7,9600,1984,239950
3,1,1,0,4,7,9451,1977,350000
2,1,1,0,3,6,4880,1943,245000
4,1,1,0,5,7,9886,1947,456000
4,2,1,0,4,7,7701,1977,465000
2,1,1,0,3,8,4660,2008,445000
5,2,1,0,4,8,7500,1966,517850
5,2,2,0,3,8,7260,1996,329000
3,2,2,0,4,7,2875,1997,512500
2,1,1,0,4,7,8100,1947,365000
3,1,1,0,3,7,9384,1948,450500
3,1,1,0,3,7,8232,1952,915000
3,1,1,0,5,6,7314,1960,205000
4,2,2,0,3,8,8449,1992,314000
2,1,1,0,3,7,9260,1946,496000
4,1,1,0,3,7,7590,1957,329950
4,2,2,0,3,6,6000,1913,375000
3,2,2,0,5,8,7777,1989,623000
4,1,1,0,3,6,9600,1980,310000
3,3,1,0,3,9,37120,1984,532500
4,2,2,0,5,9,4560,1929,960000
4,2,2,0,3,9,40918,1994,598000
3,2,2,0,3,9,9218,1998,683000
5,2,1,0,4,7,9425,1962,425000
5,2,1,0,3,7,3780,1926,533000
3,1,1,0,4,7,9486,1953,375000
3,2,2,0,4,7,7225,1988,250500
4,1,1,0,3,7,22896,1922,257000
3,1,1,0,4,6,18205,1945,218000
3,2,1,0,3,7,4437,1929,460000
3,1,1,0,4,6,6186,1941,255544
2,2,1,0,3,8,4647,2008,560000
4,2,2,0,3,8,4074,2011,480000
5,1,1,0,3,8,19180,1968,1.3e+006
3,2,1,0,3,9,9752,1989,580000
3,2,1,0,3,8,9100,1998,475000
4,2,1,1,3,9,12215,1956,13095000000
3,2,1,0,4,8,623779,1980,700000
3,2,2,0,3,10,10223,1988,590000
3,2,1,0,3,8,8346,1990,264500
2,1,1,0,4,6,2600,1918,465000
3,1,1,0,3,7,7620,1971,290000
4,4,2,0,3,12,12873,1998,1815000000
3,1,1,0,4,7,12150,1957,416000
4,2,1,0,3,7,8940,1962,360000
5,2,1,0,3,8,36250,1977,585083
4,2,1,0,3,7,2750,1936,840000
2,1,1,0,1,5,9975,1943,81000
3,2,1,0,4,8,9200,1950,1285000000
4,1,1,0,3,7,7380,1963,326000
2,1,1,0,3,6,7500,1925,447000
3,1,1,0,4,7,7125,1958,185000
3,2,2,0,4,8,7773,1982,439950
3,1,1,0,4,6,10300,1967,234000
4,2,2,0,4,7,8886,1964,485000
4,1,2,0,4,8,6250,1941,750000
4,2,2,0,3,8,5527,1901,865000
4,2,1,0,4,8,9000,1979,287500
3,1,1,0,3,7,9673,1976,375000
3,2,1,0,5,7,8800,1969,565000
4,3,2,0,3,7,8306,2010,260000
3,1,1,0,4,6,10900,1943,190000
5,2,1,0,5,7,6420,1964,399950
3,2,2,0,3,7,7062,1990,275000
3,2,1,0,3,7,4086,1987,528000
3,2,1,0,3,5,9685,1948,315000
2,2,1,0,4,8,5500,1968,614306
3,3,2,0,3,12,14608,1990,1.49e+006
3,2,2,0,3,9,3870,2004,590000
3,1,1,0,3,6,3600,1908,261500
4,2,2,0,3,8,9898,2001,300000
3,2,1,0,5,8,4551,1928,439000
5,2,1,0,3,7,13000,1961,277554
3,2,1,0,3,6,8505,1931,215000
2,2,2,1,4,9,17861,1956,1.2e+006
4,2,1,0,4,7,6375,1950,420000
3,2,2,0,3,7,3436,2003,485000
3,2,1,0,5,6,8316,1954,202500
5,3,2,0,3,9,8572,2007,710000
4,2,2,0,3,8,6933,2009,535000
4,1,1,0,4,7,7700,1966,260000
3,2,1,0,4,7,7480,1992,254000
4,2,2,0,3,8,5226,2001,600000
3,2,2,0,3,7,2516,2001,285000
4,3,2,0,3,10,20662,1998,800000
3,1,1,0,3,6,13100,1943,165000
2,1,1,0,4,6,6960,1943,216500
4,2,2,0,3,8,5595,2011,387990
4,2,2,0,3,8,5040,2006,500000
4,2,2,0,3,7,5612,2001,650000
4,2,2,0,3,8,4079,2008,646000
4,3,1,0,3,8,9138,1992,323400
3,2,2,0,3,7,4200,2007,300000
5,2,1,0,4,7,5400,1947,712500
3,1,1,0,3,7,3402,1900,550000
3,1,1,0,3,7,7537,1969,400000
4,1,1,0,3,7,7200,1977,255000
3,1,2,0,4,7,9032,1963,660000
4,2,1,0,4,8,6375,1941,925000
4,2,1,0,5,7,7210,1965,534000
3,1,1,0,4,7,7700,1969,215000
3,2,1,0,3,10,12779,1968,1.95e+006
5,4,2,0,3,10,7924,2001,1.4e+006
3,1,1,0,3,7,8350,1990,212000
3,1,1,0,3,8,7300,1966,265000
3,1,1,0,5,6,5750,1918,400000
4,2,2,0,3,8,10133,1992,311500
4,3,2,0,3,11,20759,2003,2328000000
2,1,1,0,4,6,6050,1944,225000
4,2,1,0,3,11,21755,1988,1.25e+006
3,1,1,0,4,7,8710,1948,380000
4,2,2,0,3,8,11370,1991,600000
3,2,2,0,4,9,9053,1987,600000
3,2,2,0,3,7,3000,2001,315000
5,1,2,0,4,9,4623,1905,847000
4,2,2,0,3,10,10351,1998,730000
4,2,1,0,4,8,11137,1955,1058000000
4,2,2,0,4,9,17709,1977,1.62e+006
2,1,1,0,3,6,5785,1948,664000
4,3,2,0,3,9,6000,2007,454450
3,1,1,0,3,7,4200,1955,341000
4,1,1,0,4,7,8875,1946,276693
2,1,1,0,4,7,11340,1969,185000
2,2,2,0,3,7,2258,1981,160000
4,2,2,0,3,8,8497,1998,270000
4,1,1,0,3,7,8760,1958,300000
3,1,1,0,4,7,10115,1957,264950
2,1,1,0,4,6,6250,1943,209950
3,2,2,0,3,9,8708,2006,850000
4,2,2,0,3,9,11380,1983,645000
4,2,2,0,4,9,36974,1973,855000
4,1,2,0,3,10,37258,1994,632500
3,2,2,0,3,8,5013,1987,289950
2,1,1,0,4,8,25732,1952,850000
4,2,2,0,3,9,4900,2013,565000
3,2,2,0,3,8,19270,1999,792000
3,2,1,0,4,7,9600,1987,260000
3,2,1,0,3,7,209523,1991,585000
3,1,1,0,3,7,10523,1981,295500
4,2,1,0,5,7,7877,1946,329000
3,1,1,0,3,8,15232,1976,750000
4,2,2,0,3,9,7555,1997,495000
3,1,1,0,4,8,5750,1947,672500
5,3,1,0,5,10,3200,1932,1307000000
3,2,2,0,3,7,9636,1994,405000
3,1,1,0,3,7,5808,1947,620000
4,2,1,0,4,8,7020,1973,615000
6,2,1,0,5,9,11180,1962,887000
4,2,2,0,3,8,5000,1941,1057000000
4,1,1,0,4,8,39430,1974,753000
3,2,2,0,5,10,5000,1975,1.6e+006
4,3,2,0,4,12,28078,2000,3.71e+006
3,1,1,0,3,7,8519,1954,365000
4,2,2,0,4,10,23000,1982,870000
4,2,2,0,3,7,9601,2003,321000
3,2,2,0,3,7,4486,2000,280000
3,2,2,0,3,7,3593,2004,288000
3,2,1,0,3,7,12285,1939,248500
4,2,2,0,3,7,13550,1999,330000
5,3,2,0,3,9,11454,1988,740000
3,2,2,0,3,8,8010,1998,445000
2,1,1,0,4,6,9600,1959,198500
7,2,2,0,3,7,5458,1994,280000
3,2,2,0,4,7,3433,1981,336500
3,2,2,0,4,7,10336,1989,267000
3,1,1,0,3,7,9180,1968,315000
4,2,2,0,3,8,7412,1988,545000
3,1,1,0,3,8,16679,1989,274950
2,1,1,0,3,7,7130,1948,500000
3,1,1,0,4,7,9624,1954,299000
3,2,2,0,3,8,1445,2005,420000
3,2,3,0,3,8,1248,2006,620000
3,2,1,0,3,7,12000,1967,575950
4,2,2,0,3,9,6600,2000,666500
4,1,1,0,3,7,7292,1962,180000
3,1,1,0,4,7,18200,1962,261350
4,3,1,0,5,9,5607,1948,1.03e+006
3,1,1,0,4,8,8960,1969,390000
3,1,1,0,4,7,12384,1954,253500
4,2,2,0,3,8,48706,1986,625000
4,2,1,0,4,7,7800,1959,255000
3,2,2,0,3,8,3721,2009,257000
2,1,1,1,3,7,13122,1954,869000
4,2,2,0,3,10,10860,1990,745000
4,3,2,0,3,10,9525,1999,1.35e+006
3,1,1,0,4,7,7500,1956,350000
3,2,2,0,3,8,1110,2003,475000
3,2,2,0,3,8,11656,1987,540000
2,1,1,0,3,7,2699,1996,175000
2,1,1,0,4,4,5240,1912,100000
5,1,2,0,4,8,4652,1907,890000
3,2,2,0,3,7,4271,2000,280000
4,4,2,0,3,10,13833,2003,1.05e+006
4,2,2,0,3,10,12047,1988,486000
5,2,2,0,5,8,68519,1958,670000
3,2,2,0,3,8,7847,1987,480000
3,1,1,0,4,6,6180,1947,440000
3,3,2,0,3,9,8505,1922,1.5e+006
4,2,2,0,3,10,33206,1988,743700
3,1,1,0,3,7,7590,1988,449950
2,1,1,0,3,7,2334,1945,367000
4,3,2,0,3,11,12895,2001,1185000000
3,1,1,0,4,6,7576,1959,201000
3,1,2,0,2,7,3800,1922,575000
3,2,1,0,3,7,10350,1979,295000
3,1,1,0,4,6,8760,1946,190000
2,3,1,0,3,8,5000,1952,742500
6,3,2,0,3,9,11453,2001,875000
4,3,2,0,4,11,10880,1990,1387000000
4,2,2,0,4,8,8400,1970,600000
3,1,1,0,3,7,11100,1956,207000
4,2,2,0,3,9,5335,2003,650000
2,1,1,0,3,6,5610,1922,275000
4,2,2,0,3,9,4200,1924,1.2e+006
3,2,1,0,4,6,7200,1944,262500
2,1,1,0,3,7,8661,1946,399000
4,1,1,0,4,7,10648,1966,139000
3,2,2,0,4,7,4797,1991,575000
2,1,1,0,3,7,3200,1926,580000
3,2,2,0,3,7,2490,2004,468000
3,1,1,0,4,7,10112,1963,230000
4,4,2,0,3,10,18804,1990,675000
3,1,1,0,3,7,20040,1970,318000
5,3,2,0,3,8,6978,1996,332100
2,1,1,0,3,6,6600,1963,175000
4,2,2,0,4,8,10660,1979,817000
4,3,2,0,3,8,8119,1953,1.2e+006
3,1,1,0,3,7,6550,1916,525000
3,1,1,0,5,6,7282,1915,189000
3,2,2,0,3,9,1683,2014,629950
1,1,1,1,3,7,9084,1950,641500
3,2,1,0,3,7,7573,1983,490000
3,1,1,0,3,7,15142,1976,415000
2,1,1,0,3,6,6380,1951,250000
3,1,1,0,4,7,8175,1952,781000
4,2,1,0,4,7,7927,1973,400000
4,3,2,0,3,10,7105,2008,935000
4,2,1,0,3,9,17810,1979,575000
4,3,2,0,3,10,11189,2006,1.66e+006
5,2,1,0,4,8,9450,1973,302300
2,1,1,0,3,7,6656,1940,355000
3,2,1,0,3,9,7599,1958,1538000000
4,1,1,0,4,8,17717,1964,926250
3,1,1,0,4,7,7620,1955,300000
3,1,1,0,4,7,9000,1978,361500
3,1,1,0,4,8,9840,1963,616000
2,1,2,0,3,8,1161,2014,395000
3,1,1,0,4,7,10000,1954,245000
3,1,1,0,4,6,9600,1962,206000
4,2,1,0,3,9,16575,1972,706000
3,1,1,0,3,7,6000,1937,578000
5,3,2,0,3,8,5252,2005,341950
3,1,1,0,2,7,9048,1922,305000
3,2,1,0,3,7,3600,1909,575000
3,1,1,0,4,6,43124,1959,330000
4,2,2,0,3,7,7200,1972,445000
3,1,1,0,3,7,7560,1951,333000
4,2,2,0,3,8,3980,2005,598500
2,1,1,0,3,6,6000,1943,225000
4,2,2,0,3,8,4200,1998,570000
5,2,1,0,3,7,6783,1956,630000
5,2,2,0,4,8,7738,1977,779000
4,3,2,0,3,10,13591,2004,760000
5,1,1,0,4,7,9600,1960,322968
4,2,2,0,3,8,7287,1998,595000
4,1,1,0,4,7,18836,1941,321000
3,2,2,0,3,8,57745,1985,653000
4,1,1,1,3,8,21834,1960,750000
3,1,1,0,3,7,4284,1910,530000
2,1,2,0,3,7,1241,2008,352750
4,2,2,0,3,8,8563,1992,424950
5,2,1,0,3,7,4000,1973,427000
4,2,2,0,3,9,5120,2000,558000
2,2,1,0,3,7,5643,1954,438200
1,1,1,0,3,6,4800,1918,340000
4,3,3,0,3,11,7904,1994,830005
4,3,2,0,3,10,5012,2008,548000
3,1,1,0,5,7,5101,1952,411715
4,4,2,0,4,9,16117,1999,865000
6,4,2,0,3,10,13928,2013,1.75e+006
3,3,2,0,3,10,16200,1983,688000
4,2,2,0,3,8,5100,2003,399950
3,1,1,0,3,6,4590,1903,555000
3,2,1,0,4,7,3207,1916,677000
3,2,1,0,3,8,9568,1985,539000
3,1,1,0,4,6,6597,1939,410000
2,2,2,0,4,9,2748,1979,472000
